Id,ele,slope,spi,tri,twi,plc,prc,CS_perc,litho_13,litho_14,litho_15,litho_16,litho_18,litho_19,litho_22,litho_23,litho_24,litho_25,uso_1,uso_2,uso_3,uso_4,uso_5,uso_6,asp_N,asp_NE,asp_E,asp_SE,asp_S,asp_SW,asp_W,asp_NW
10072,219.3648071,11.5025835,-1800.378662,1.288561106,13.81551075,-0.00514803,0.002233087,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
545,284.6650085,20.54139709,-2466.303955,2.373856783,12.61153793,-0.007124756,0.002238277,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1651,268.1329956,24.84989929,-145.3168945,2.935304403,13.12236309,-0.004906679,0.002252144,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10974,253.7050934,14.41035366,-356.8981628,1.627641439,11.51292515,-0.001753939,0.00226092,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10384,238.5066986,10.36506939,137.0072632,1.177110434,4.290306568,0.013122307,0.002262757,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10937,247.5578308,25.83961105,256.2301636,3.066870451,5.861488819,0.000468447,0.002282295,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1952,317.4042053,19.31125641,199.0273895,2.222918034,6.689486504,-0.002647764,0.002282867,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2234,278.7246094,10.93429565,4889.541016,1.225259185,2.912711143,-0.002582558,0.002284228,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1513,285.1560059,24.68861961,-142.7476349,2.934259653,12.61153793,0.007140958,0.002293759,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10939,295.8889465,18.74943924,-30.13575935,2.154332399,12.61153793,0.000879911,0.00230628,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2040,309.7365723,16.56262779,229.8197632,1.916203856,5.159339428,0.006304552,0.002307441,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
369,301.0941467,27.67282867,-205.9046326,3.319777966,12.61153793,-0.002229314,0.002311221,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1945,318.5061951,23.30245399,1506.724731,2.734785557,4.665235519,0.005403223,0.002314451,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1878,322.4922791,19.85183525,469.5730286,2.293181896,5.255741119,0.003124726,0.002317376,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2257,268.3407593,20.94533348,-690.6136475,2.426711082,12.89921951,0.000452582,0.00231942,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
491,245.1987915,34.39102936,-33.60907745,4.349963665,12.20607281,0.007753568,0.002353465,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1835,297.0744019,28.80342102,58.46914291,3.491178751,5.141841412,0.005781153,0.0023556,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1838,259.2270508,26.23280907,2947.634033,3.121276379,6.637682438,0.000831753,0.002355779,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10858,255.2235107,25.43599701,93.87215424,3.009791374,6.865631104,-0.009427634,0.002358541,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10984,241.8974457,18.41890907,-137.8212433,2.108666658,12.61153793,-0.001885713,0.002362157,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10317,252.248642,7.526696205,4123.776855,0.84361577,6.163930416,0.00052946,0.002367474,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10406,204.0101929,25.38029289,25.27355766,3.03619957,5.98058176,0.007775452,0.002368674,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1965,271.5931091,5.800962925,-52.34388351,0.694577336,11.51292515,0.030426739,0.002369205,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10494,299.758728,13.9848547,2605.844482,1.575734377,4.117416859,-0.007469902,0.002371643,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
683,265.3065491,23.684021,-4075.439697,2.778423309,13.12236309,0.000713055,0.002383176,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2194,306.8309021,17.82828331,-816.3930664,2.070241928,13.12236309,0.01640149,0.002390338,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10145,282.6801453,12.32476425,-73.92597961,1.394412518,12.61153793,0.006495195,0.002416135,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2245,345.9627991,14.15483952,-11315.79199,1.632522821,12.20607281,0.018898137,0.002428362,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1515,222.3894806,32.75218201,2092.590576,4.075846672,4.783058167,0.000320377,0.002432546,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1967,251.1819153,30.40647125,-477.0846252,3.714627266,12.61153793,-0.004080819,0.002432941,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1882,296.7321472,23.71307564,-656.6334229,2.789583445,11.51292515,0.005606716,0.002455038,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1476,228.1985168,19.76011467,386.3561401,2.280733585,5.450805187,0.003667422,0.002459117,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2053,323.1329041,16.15267372,95.30956268,1.880093694,6.039504528,0.018601147,0.002459488,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2003,264.0829163,29.87261772,-43645.19141,3.643762112,13.9978323,0.003535992,0.002469086,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2069,253.0661316,23.37543488,50343.60938,2.735391378,7.491466999,-0.009973006,0.002479241,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1987,308.2792969,7.442926884,229.4179077,0.886674821,3.774795055,0.024933856,0.002480137,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10810,282.0830994,17.02644348,2715.172607,1.946722269,5.195549965,-3.34779E-05,0.002493094,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
463,299.297699,21.32186699,-316.4342041,2.492829561,12.89921951,0.011179413,0.002500173,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10991,243.6231537,4.230100155,382.0267944,0.47511518,4.651144028,-0.016382841,0.002510457,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10096,308.0186768,7.822634697,3189.059326,0.909756362,1.142859101,0.024473535,0.002541058,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1535,297.9863586,21.8554287,-40.9678154,2.538663387,12.61153793,-0.010510059,0.002551013,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2038,316.5377808,17.50144196,-883.2454834,2.046007395,12.20607281,0.012215018,0.002556519,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10848,287.2904663,16.76801109,2141.550049,1.933545589,6.510868549,-0.023541169,0.002559691,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2067,325.2215271,15.11448097,-67.46109009,1.778434277,11.51292515,0.023864117,0.002567085,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
658,321.5061646,15.22126389,-582.0715332,1.727554917,13.91082096,-0.01076997,0.002574454,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10635,588.3601074,18.20741463,-224.3632355,2.094290972,12.61153793,0.007168219,0.002578764,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1954,301.7363281,16.20437241,162.4947205,1.849396944,6.316919327,0.00319792,0.002596833,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10744,308.3792419,19.5261898,321.2436523,2.263836861,6.210729122,-0.01036722,0.002608671,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10318,487.1048889,12.64682674,24.18905449,1.428468823,8.221664429,0.003567021,0.002609541,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
488,259.8493652,33.51900864,-848.9085083,4.225599289,13.12236309,0.01140049,0.002613454,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1993,311.0690002,20.95587349,-505.5971069,2.434283733,12.61153793,0.002601566,0.00262968,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10762,348.1868286,10.40904617,150.4802704,1.186622381,4.196508408,0.014330032,0.002631399,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10355,279.2913818,19.28802109,281.3441162,2.214654446,7.154280663,-0.011263075,0.002643017,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2233,279.9248962,9.867031097,142.060791,1.102110505,6.451309681,-0.009176187,0.002654064,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10272,307.7160645,21.98316002,-2.396617889,2.555465221,12.61153793,-0.002340845,0.002657923,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1940,262.2253418,29.79859543,23621.16797,3.626828671,3.936232328,-0.008684888,0.002660501,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
381,261.5144348,27.12221336,-1573.085938,3.241919994,13.4588356,-0.002459816,0.002663777,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
556,279.534668,15.27583122,-138.3612061,1.737831831,12.61153793,-0.005346384,0.002679785,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
366,292.4964905,21.94705391,-26.47395897,2.554186583,13.30468464,0.000606734,0.002685135,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10642,305.5176086,2.898617744,-24.78720665,0.531191647,11.51292515,0.09647008,0.00268849,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
425,305.9473877,25.19027901,46.08108521,2.979870558,9.53882122,-0.005240538,0.002706066,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10725,193.5349121,5.639927864,-112967.6328,0.827363014,18.83080101,-0.140144393,0.002709982,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2201,255.0106354,12.82960415,53.89738083,1.484480262,6.60955286,0.022116419,0.002718624,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1713,301.8435974,18.88322449,10.10438824,2.176125765,9.094594955,0.005870594,0.002722352,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10470,350.4723816,14.87929249,-109.0518723,1.729330182,11.51292515,0.020939564,0.002723013,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1753,313.9233704,16.68300247,2360.139404,1.914600253,6.989041805,-0.029744694,0.002730026,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2008,268.5569153,29.47275925,3328.27002,3.577007055,6.230031013,-0.004058901,0.002733481,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
540,289.144104,21.11519241,-479.9005737,2.445518017,12.89921951,-0.004341597,0.002738993,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1481,226.7524567,27.67593193,-136.3586731,3.326396465,12.20607281,0.003082624,0.002741114,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2127,258.4382629,11.19487572,-1485.274536,1.258527875,12.61153793,-0.000939535,0.002741361,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2162,306.8027039,17.33080101,-7679.246094,1.982935429,12.89921951,-0.005512494,0.002752993,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1596,218.2409363,28.19258881,-32.77105713,3.409110308,12.89921951,0.007451965,0.002754202,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2018,198.2328796,13.94277954,1523.822021,1.596957445,4.078588009,0.013475596,0.002770576,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2089,342.2743835,27.17209625,-395.1366272,3.246799469,12.20607281,-0.005740079,0.002774067,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10223,278.4290771,3.140001535,-0.159111947,0.392719746,11.51292515,0.015925165,0.002774726,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1649,275.6408386,14.42219353,-341.2917175,1.703467131,11.51292515,0.014774749,0.002788441,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1573,249.1793518,28.11345291,-48.68505096,3.39055562,12.61153793,0.003539485,0.002793133,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10036,316.697937,19.49800491,75.77599335,2.261347771,4.882558823,0.010221799,0.002819351,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1853,264.3395386,15.2842617,-360.8157349,1.74333024,13.59236717,0.007099545,0.002823243,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
547,299.0385742,21.68024063,-128.5315552,2.524865389,12.89921951,0.000127003,0.002830759,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1951,307.1574097,21.45227051,-239.1622314,2.487962484,12.89921951,-0.004832538,0.002833292,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1537,305.883606,19.41479683,190.2823792,2.238241911,6.15905571,-0.002360058,0.00283955,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1808,281.2886963,18.29535103,-185.6717072,2.09911108,12.61153793,-0.002164931,0.002839859,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10342,245.578476,26.05582809,264.3417358,3.121086359,5.019392014,0.010438285,0.002842353,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1644,261.334137,26.1740284,683.4594116,3.12258029,5.455761909,-0.001251838,0.002852196,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1724,296.9655457,23.01338959,327.2683716,2.708336353,4.805854321,0.009392861,0.002857582,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10433,331.6185913,21.3178997,-319.0223694,2.484119177,12.89921951,0.00496493,0.002861501,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1610,215.0254517,12.3583498,-1667.486328,1.389082789,15.88237286,-0.012581004,0.002875023,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10018,212.2763519,8.714810371,-171.894455,0.97394675,12.20607281,-0.005967307,0.002883997,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1629,234.943924,13.58166885,483.3286438,1.541278481,5.226868153,0.000237569,0.002888652,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
443,290.9898071,16.21021652,384.4622803,1.849515438,7.150314808,0.002654993,0.002910325,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2116,379.4796143,21.44032097,-61.42444992,2.506525278,11.51292515,0.004082873,0.002914616,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
554,282.3925476,19.59013176,91.41460419,2.272516012,4.694935322,0.009067339,0.002915497,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2112,384.4714966,31.42319298,1.453313947,3.895648241,10.22278786,0.010411923,0.002926043,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10075,274.0810547,21.28722572,-254.7049713,2.473702192,12.61153793,0.002386926,0.002928456,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10706,310.5847778,20.58182526,-2455.626953,2.396002769,12.89921951,-0.000456348,0.002932692,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1645,262.4395447,26.61292267,6603.29541,3.185734034,3.998535156,-0.005813533,0.00293286,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1514,256.8594055,27.21469498,-356.5829773,3.276576281,12.20607281,0.00738014,0.002952882,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
487,248.9330139,36.0450325,1197.947632,4.638179302,2.121975422,0.008405132,0.002955883,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10562,350.5890503,15.25349712,-97.71505737,1.78170073,12.20607281,0.022504522,0.002959849,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10346,316.1788635,21.8775177,-34.23674393,2.540539742,12.61153793,-0.007555295,0.002979325,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1484,213.984024,23.8044281,-808.5701294,2.794189453,12.20607281,-0.001132502,0.002986016,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
663,325.4934387,16.86666107,457.5314331,1.938600659,4.470788956,0.009780832,0.002987253,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
445,289.6739502,17.09066391,3677.517334,1.958499193,4.892167568,0.005748108,0.00298882,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1916,233.4972992,20.569664,-3323.775879,2.38988018,13.12236309,0.006804447,0.002999041,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
514,331.7486267,22.1987915,63.20385742,2.594767094,7.261199474,0.00088447,0.003001199,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1714,292.5549011,17.15587616,809.6790771,1.960592747,2.513702393,0.001240346,0.003005901,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10085,269.3279114,29.22289276,418.2395935,3.558585405,5.371510506,0.007120671,0.003013791,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1781,335.4272766,17.6253624,-830.6029663,2.017140627,12.61153793,-0.000574463,0.003031523,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
493,318.7559204,3.006340027,-13.60834408,0.695361257,11.51292515,0.177537918,0.003045677,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10032,266.0838013,17.87215805,-296.520813,2.048927307,12.20607281,-0.005820977,0.003072552,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2251,242.0372314,20.6633625,-2016.864258,2.394853592,13.12236309,0.00117048,0.003075473,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1944,292.4779053,28.73598099,497.5018616,3.475341082,7.605911255,-0.000640502,0.003083577,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2138,324.0788269,17.74694824,-8107.746094,2.035212278,15.22649765,-0.005377349,0.003100457,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10768,241.7221375,24.06868362,-540.4579468,2.835903406,12.61153793,0.002373211,0.003106101,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10353,282.0578613,23.73795509,-6747.237305,2.809320927,13.9978323,-0.015166943,0.003114675,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
365,297.0518188,20.00946045,1606.640015,2.316369534,5.720260143,-0.014114929,0.003119158,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1552,290.5515137,22.62139893,218.849472,2.644669771,6.019180775,0.002090424,0.003123551,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2006,251.1429443,35.32797241,1358.767334,4.497153759,7.274121761,-0.002192715,0.003132064,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10689,335.2200317,12.04921341,-56.87932205,1.396243095,11.51292515,0.016299296,0.003134346,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2195,298.6037598,25.05809593,-22.43527412,2.985014439,12.61153793,0.008946304,0.003146536,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1784,334.4492493,8.991781235,-46.22530746,1.056884289,11.51292515,0.012239771,0.003151327,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1650,263.2221985,25.75310898,214.3392944,3.065536499,6.04000473,-0.003335569,0.00315948,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2042,275.6612549,17.76435661,-568.4555664,2.027603388,12.61153793,-0.006418335,0.003160239,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2191,264.4072266,23.68745804,-3170.164795,2.787606955,12.89921951,0.004242292,0.003166062,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10814,266.276947,10.1724968,185.4689178,1.140177608,5.373747349,-0.005538672,0.003170705,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2147,264.6014099,17.70724297,-656.7617188,2.057328939,12.61153793,0.007321123,0.003191345,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10824,345.3944397,15.13159084,-194.9988098,1.721439123,12.61153793,-0.000712928,0.003192878,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1894,251.7928925,23.18711472,1016.698059,2.716253757,5.058613777,-0.018015129,0.003194455,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10716,311.3327637,2.175388813,-144.7387238,0.383174151,11.51292515,-0.000104532,0.003204278,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1605,225.7324524,27.49151993,-298.4534607,3.307287455,12.61153793,0.005044254,0.003209409,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10125,354.0973816,10.32419586,251.7305756,1.172340512,5.068275452,0.002364696,0.003211314,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1717,320.1940613,25.14508629,4.93827486,2.971236229,10.3859129,-0.004651254,0.003240856,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10871,261.9255981,21.26016617,-358.6753235,2.484620571,12.89921951,0.00942834,0.003245587,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1630,221.3248444,16.53534889,326.3127441,1.894195318,5.619708538,0.000341234,0.003248887,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10253,235.6435394,33.0748291,-2264.110107,4.128921986,12.20607281,0.001259516,0.003254021,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2068,307.8711548,20.10182762,909.7723999,2.316783428,4.594370365,-0.007408258,0.003258719,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
585,219.4717102,29.47236824,1278.628296,3.607508659,5.275672913,0.010482197,0.003259012,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2259,266.5813599,22.85612869,234.6646729,2.675583363,5.138477325,0.001286115,0.003263655,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10959,285.500946,21.2467804,-276.3395081,2.460669279,12.61153793,-0.005339598,0.003265654,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1900,224.4714661,11.4056797,-460.0275879,1.295819879,12.20607281,0.007573363,0.003281913,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
386,270.8234863,22.30843735,98.51493835,2.60266757,6.817356586,-0.000405962,0.003289453,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1536,301.6455383,20.70106125,-1387.33728,2.401356459,12.89921951,-0.010831366,0.003291665,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1827,273.456543,22.64500809,306.5249329,2.646763325,6.257629871,-0.003253995,0.003299735,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
